id,lon,lat,area_ha,temperature_celsius,rainfall_mm,soil_texture_list,elevation_m,slope,dist_to_coast_km,coastal,ph,soil_texture_id
821,126.56480141162672,-8.583626002077839,1.702153835464845,24,1923,clay loam,475,10.485072689209488,12.43190659,True,7.4,8
822,126.59133554863405,-8.609981132668882,0.855508088640318,21,2467,clay,962,9.741353112080539,11.06738153,True,7.0,12
823,126.64701982714584,-8.659083497862488,4.40676207638306,24,2383,sandy loam,526,6.076393990682524,14.22966691,True,8.2,3
824,126.57554748372813,-8.5846416521436,0.17341020445337188,25,1923,sandy clay,526,11.337904446988745,12.06152464,True,6.8,10
825,126.6536502495712,-8.66346655450932,0.4597069164020376,24,2159,sandy loam,462,7.242269301479837,11.2144288,True,8.2,3
826,126.6555836770563,-8.658852945217074,0.576796694647866,25,2034,clay loam,427,14.005817272194758,11.37146619,True,6.5,8
827,126.63346674442955,-8.65726910532157,0.8655572416967682,22,2383,sandy loam,686,8.545974270785349,11.80229398,True,8.2,3
828,126.71546752219092,-8.687356682143768,2.131971480631019,26,1821,sandy loam,144,6.4288584766973145,12.82251235,True,8.2,3
829,126.76244336941978,-8.473026605098681,0.32615721674614545,26,1513,clay,211,8.922584350180152,7.651825365,True,7.1,12
830,126.76277392292621,-8.472168451815408,1.5397807741052347,26,1513,clay,223,17.014847046510013,5.622175316,True,7.1,12
831,126.7581537274906,-8.459871945955374,0.836856160168331,26,1513,loam,61,6.666281532974366,5.524945609,True,7.9,4
832,126.66915553742754,-8.646069067798814,3.1570283535896593,25,2021,sandy loam,148,7.2283559740170755,4.244931881,True,8.2,3
833,126.59234797615353,-8.562054383952326,0.06866067507004933,26,1923,clay,280,11.961059902981473,12.89948095,True,7.0,12
834,127.03687934856426,-8.494036655769687,2.430648876741693,25,1380,clay,362,1.8828576744503178,9.109856099,True,7.8,12
835,127.00971232554734,-8.489244359982454,1.5443707296627736,25,1380,clay,376,2.0407770667000245,12.12656796,True,7.8,12
836,126.56836127598739,-8.605668669122,2.5218069710912667,23,2467,sandy clay,876,17.268563465507626,14.58989184,True,6.8,10
837,126.73780033394183,-8.568476930902701,1.096827374324826,23,2011,sandy loam,755,29.732488423903888,13.50278104,True,6.9,3
838,126.56770164424161,-8.749479178823417,0.10111434413378126,25,2034,clay loam,204,9.194788641295663,16.42807125,True,7.4,8
839,126.54228171028524,-8.587695918787796,16.037132483692435,24,1699,clay loam,527,10.27613171461145,6.121026618,True,7.4,8
840,126.72400696358484,-8.670750270251004,1.39183936836462,25,1821,sandy loam,65,6.259748353559083,11.7712369,True,8.2,3
841,126.76250491676429,-8.451139168750148,0.5952137275648229,27,1513,loam,52,4.923577177668264,9.33991275,True,7.9,4
842,126.56265727192257,-8.540240166048548,0.09146276422758069,26,1488,clay loam,366,13.753970742322482,3.211860994,True,7.4,8
843,126.56931131982492,-8.614995452060862,0.2911049759043461,23,2467,sandy clay,935,25.04170770868899,6.28565808,True,6.8,10
844,126.66107312368888,-8.648660003492775,3.1043927023163147,25,2021,sandy loam,270,10.855680637385893,14.53557802,True,8.2,3
845,126.50350314483669,-8.844670894041752,1.3356053035042637,26,1493,clay,40,6.2187926281732215,12.76035891,True,7.2,12
846,126.47749283081788,-8.929077861670145,5.012329970006171,26,1482,sandy loam,53,8.186244528475727,3.93013484,True,8.2,3
847,126.4970216304774,-8.835158654556654,5.047060178696693,25,1573,clay,84,4.493362605367813,1.428393532,True,7.2,12
848,126.53131380103447,-8.721978508362161,1.5135271234399112,25,1880,clay loam,202,13.086901678870564,5.094662446,True,7.4,8
849,126.97800772057515,-8.50046708862125,24.180368825993817,25,1440,clay,414,2.2911196363432684,10.77425332,True,7.8,12
850,126.58874238487691,-8.608316476325175,0.6422435637258471,23,2467,clay,872,12.190481671097997,16.11340747,True,7.0,12
851,127.0073720899838,-8.48987975589177,1.5021729994183655,25,1380,clay,377,1.404757421461333,13.99762597,True,7.8,12
852,126.5712409662513,-8.598900239940653,0.0882262113767391,24,1923,sandy clay,716,17.494079700001745,14.73138282,True,6.8,10
853,126.57167383299739,-8.576022213545516,0.03682094762253636,25,1923,clay loam,486,16.545070383598187,12.76138614,True,7.4,8
854,126.75943007833216,-8.455915372366551,0.8764349112391077,27,1513,loam,58,3.9673827913711657,10.23521855,True,7.9,4
855,126.55834254048234,-8.609129745705042,0.39862221045760504,23,2467,sandy clay,688,8.450054004548031,3.787979909,True,6.8,10
856,126.51308210244528,-8.854409420150311,0.4872361254598718,26,1468,sandy loam,18,1.9557148979028998,13.91905614,True,8.2,3
857,126.68828022429489,-8.524242614671705,0.22086467348201685,25,1694,clay,544,16.699554522366952,2.439662417,True,6.2,12
858,126.65913478027339,-8.649827789961888,1.9607017832841365,25,2021,sandy loam,302,10.65281126010356,9.765122458,True,8.2,3
859,126.49544174384633,-8.837018760364588,0.8074171729610689,25,1573,clay,107,7.541308255837581,12.67793876,True,7.2,12
860,126.55949738049596,-8.618060132742917,1.9575916445624144,23,2467,sandy clay,752,19.892740003839425,5.133506262,True,6.8,10
861,126.6538796777105,-8.655412006897908,0.25695935594470154,25,2034,clay loam,411,7.863187051905333,14.89672353,True,6.5,8
862,126.56937041705781,-8.599342760679143,0.9096139868740671,24,1923,sandy clay,745,10.66833552171801,12.21915001,True,6.8,10
863,126.56228609909664,-8.617254790646442,0.6959013708022234,23,2467,sandy clay,771,11.08770209088385,12.8047785,True,6.8,10
864,126.6472820919554,-8.646583686140433,1.4044649261766153,24,2554,sandy loam,356,10.111315380409126,14.79342156,True,8.2,3
865,126.9427959300982,-8.551831819614367,0.8177999477077065,24,1490,clay,387,12.232430691687846,13.36266795,True,7.9,12
866,126.68467279714838,-8.52675736095046,0.06140276306827552,25,1694,clay,613,15.321420362320543,14.38939372,True,6.2,12
867,126.55761689745498,-8.591452760841932,5.3054114174143905,24,1923,sandy clay,569,12.373631082961966,9.79913562,True,6.8,10
868,126.96296760750097,-8.501684557616805,0.41708429398127156,25,1443,clay,432,2.432763708599651,11.97633412,True,7.8,12
869,126.4786978924775,-8.94132083209577,5.050129489537526,26,1482,sandy loam,13,7.391723930634801,16.65973284,True,8.2,3
870,126.57098017620147,-8.601626790384188,0.03627414759512354,23,2467,sandy clay,794,15.788736239052696,0.461652955,True,6.8,10
871,127.0083638447738,-8.437962896117439,3.712449830427637,25,1371,clay,410,2.550442419715516,13.06181057,True,6.7,12
872,126.57535300266694,-8.59989717587175,0.0606145423450296,24,1923,sandy clay,719,18.239005469826502,10.22975402,True,6.8,10
873,126.68336274755477,-8.526191285303433,0.8838665856530755,25,1694,clay,643,15.893311568473484,12.8952149,True,6.2,12
874,126.77624111429773,-8.481904816689555,1.0963003014914072,25,1513,clay,412,6.360267722004586,9.672469451,True,7.1,12
875,126.8748837232551,-8.605768116443612,11.895886938524516,24,1648,sandy loam,539,8.318322281596998,6.682055244,True,6.0,3
876,127.01961383688554,-8.459150678539583,13.024247432086971,25,1380,clay,377,2.0035967879132004,11.7090466,True,6.7,12
877,126.58068549760497,-8.595415302381062,0.5065003301713791,24,1923,clay loam,577,7.36684840953526,11.62418644,True,7.4,8
878,126.95867454386003,-8.497828657056854,0.5059740926117549,25,1443,clay,445,3.97484223880693,12.45710651,True,7.8,12
879,126.88972300003628,-8.597694021970042,1.7634009908694768,24,1586,sandy loam,487,15.365917916670998,16.06241618,True,6.0,3
880,126.58901609997251,-8.60157698236897,0.2561491972051722,23,2467,clay,791,13.251800141052104,11.61379227,True,7.0,12
881,126.8907891516497,-8.552438191838675,0.7591931859882962,25,1586,sandy clay,336,10.595722579803795,13.26906353,True,6.5,10
882,126.63308766437714,-8.660294904929614,0.07008393658575122,22,2383,sandy loam,684,6.211577312333544,16.09877315,True,8.2,3
883,126.56311053588921,-8.540091080682222,0.15939822697703365,26,1488,clay loam,375,7.298081212992557,12.53096096,True,7.4,8
884,126.68797295193521,-8.523772569474348,0.13320361118061175,25,1694,clay,555,13.009025174169045,6.265448741,True,6.2,12
885,126.57299529724698,-8.587455025139796,0.05690744819088267,25,1923,sandy clay,544,10.768089299374651,9.703111477,True,6.8,10
886,126.56576190572635,-8.602507059139695,0.1350294748305233,23,2467,sandy clay,806,12.56029801902051,11.50553232,True,6.8,10
887,126.62448511433156,-8.677240159444297,0.8660653866769666,21,2383,sandy loam,777,9.56337207077441,13.15342741,True,5.9,3
888,126.71622945802565,-8.69003973608884,0.40469789110621557,25,1821,sandy loam,106,6.454901544811327,11.06705931,True,8.2,3
889,126.68286793254428,-8.694808868214235,2.6924963543073406,25,2034,sandy loam,282,14.26720451275076,7.350303134,True,8.2,3
890,126.61179917543538,-8.596479429863603,0.23530285874351262,22,2153,clay,1219,22.32201126609558,7.342201838,True,6.2,12
891,126.66340750431716,-8.661973722734851,1.1213300608894385,25,2034,sandy loam,386,7.181460623773023,13.4171069,True,8.2,3
892,126.60573733719428,-8.695357603714791,0.048117322192602945,22,2383,silty loam,830,9.193288103198087,11.26617746,True,6.0,5
893,126.68378561349544,-8.5249382557816,0.7123270485581419,25,1694,clay,612,18.923647601684213,10.24951174,True,6.2,12
894,126.77687231244548,-8.482962403607267,0.3103413757597525,25,1513,clay,408,5.029729259049717,9.576218385,True,7.1,12
895,126.88167085010978,-8.574656074517767,0.9970471755227696,24,1586,sandy clay,409,9.540765371009575,6.809127465,True,6.5,10
896,126.87215714377105,-8.609477876264313,1.49946786740263,24,1648,sandy loam,571,5.541601355123716,14.28053631,True,6.0,3
897,126.56215559663408,-8.619745001318357,1.070445119129439,23,2467,sandy clay,786,13.853223450239533,11.55078023,True,6.8,10
898,126.6853364539538,-8.526162504852943,0.4823785783695908,25,1694,clay,585,15.40781816545667,15.06917822,True,6.2,12
899,126.50137285488654,-8.91621457345857,1.0984836665217963,26,1482,sandy loam,7,2.2574077522426252,9.779967183,True,8.2,3
900,126.53504056853072,-8.589340082012285,15.081441648566857,24,1699,clay loam,422,9.482854740286225,0.180350646,True,7.4,8
901,126.67884364913155,-8.691043289713953,3.1120150822437043,25,2034,sandy loam,338,5.1549958649279395,12.06630986,True,8.2,3
902,126.59826632080403,-8.57672260515587,1.595469912386456,25,1923,clay,490,11.560329078393975,7.832442773,True,7.0,12
903,126.88988098277822,-8.595852453100244,2.372179006634297,24,1586,sandy loam,439,13.546736624458926,10.85419076,True,6.0,3
904,126.68647578291021,-8.525554424919724,0.3678011508502918,25,1694,clay,556,17.190378939300825,11.78438135,True,6.2,12
905,126.68701461398001,-8.526998744957416,0.6566116337384201,25,1694,clay,563,10.00304207009534,9.786578769,True,6.2,12
906,126.91987972152195,-8.540668556784341,0.7284697568299029,24,1408,clay,382,17.66322052960441,9.954410998,True,7.9,12
907,126.57504672653963,-8.568880675174869,1.2740606937300207,25,1923,clay loam,420,9.280948980233067,16.17099576,True,7.4,8
908,126.90264330588754,-8.54719189477529,0.930970518292385,24,1466,loam,356,8.128551593888787,9.473048559,True,7.8,4
909,126.54681169298648,-8.581827984702285,0.6253606068126774,24,1923,clay loam,593,26.377447853965812,16.09886949,True,7.4,8
910,126.57122946527913,-8.601262049499946,0.27808426208940984,23,2467,sandy clay,793,16.90668396169154,11.07832614,True,6.8,10
911,126.67460663671942,-8.691519620122895,0.8125913919452984,25,2034,sandy loam,379,8.770385258060408,13.02240021,True,8.2,3
912,126.78025450012201,-8.486901274932388,1.0344654305911771,25,1513,clay,396,9.10185948993562,7.837235491,True,7.1,12
913,126.4919053999174,-8.836262223319677,0.31622389328190514,25,1573,loam,110,6.434951726068032,7.304946715,True,7.1,4
914,126.8999912750403,-8.551068417648626,0.5954063396530915,24,1490,sandy clay,385,12.89030686419075,5.508878159,True,6.5,10
915,126.68275569690252,-8.524392803611304,0.4446365986244958,25,1694,clay,630,19.297279896109444,15.812927,True,6.2,12
916,127.02080345347242,-8.510556188949083,3.7971864675838165,25,1396,clay,370,2.337610535402918,9.466828906,True,6.8,12
917,126.89146528632791,-8.57804035624491,0.3329926202766187,24,1586,sandy clay,379,12.991758615492534,12.05136999,True,6.5,10
918,126.77940726989307,-8.473319008848753,0.6963464609504514,25,1513,clay,315,11.900957252009716,13.46831298,True,7.1,12
919,126.64789665137171,-8.657936881985723,0.7540966411438006,24,2383,sandy loam,514,10.725859682078898,5.818371837,True,8.2,3
920,126.54499294861051,-8.580699180596874,0.5483959580693343,25,1699,clay loam,529,14.968951417608213,12.14918447,True,7.4,8
921,126.6806559128348,-8.547683746541841,0.4858790737380359,24,1959,clay loam,658,20.061535188145868,10.97073989,True,6.2,8
922,126.67583032088908,-8.65579040952186,2.649185661473949,25,2034,sandy loam,233,8.699606635776663,11.67355213,True,8.2,3
923,126.53667044351289,-8.709687565563373,0.486077707593972,25,1880,sandy loam,186,7.9885255953865855,11.72547017,True,8.2,3
924,126.66975888469608,-8.644938783226333,1.262165310191604,25,2021,sandy loam,133,6.188032989725865,11.60134034,True,8.2,3
925,126.68859522204794,-8.677742436287412,0.23768214859728573,25,2034,sandy loam,355,9.930891123488182,13.0153849,True,8.2,3
926,126.76084292301873,-8.469358981798477,1.0595875423868089,27,1513,clay,183,8.786361316356157,9.082233801,True,7.1,12
927,126.97782419474713,-8.4906327972692,0.47315335693583377,25,1443,clay,410,3.0152507270831683,5.234472473,True,7.8,12
928,126.91211266739546,-8.53949960769773,0.5414342231533886,24,1408,loam,360,6.010044154632728,16.43978045,True,7.8,4
929,126.89022847180135,-8.574770231821446,1.1060078768184682,24,1586,sandy clay,356,7.128072870331133,16.55392784,True,6.5,10
930,126.89184608957014,-8.576457556654201,0.40328341387344424,24,1586,sandy clay,369,12.328010137580769,13.85369163,True,6.5,10
931,126.66483503583876,-8.686486976124918,0.9015929346395267,24,2034,sandy loam,457,14.922869938921023,13.60979137,True,8.2,3
932,126.88679233362488,-8.575852454986613,2.2120847420073524,24,1586,sandy clay,389,8.059154634032256,8.587352614,True,6.5,10
933,126.59820027149082,-8.56876402296841,1.733792357323965,25,1923,clay,402,12.74363856503084,13.90952854,True,7.0,12
934,126.50530575624713,-8.77178073107672,0.09496227054516701,24,1678,clay,304,8.189017836139252,10.02023383,True,6.2,12
935,126.96467545717807,-8.505593126111533,0.627386681148114,24,1385,clay,429,6.464950759923669,8.676743685,True,6.7,12
936,126.90156262042021,-8.550377724390373,0.15953994047654377,24,1490,sandy clay,390,13.603997158958656,16.89481806,True,6.5,10
937,126.8779716280626,-8.613361629392177,1.708065789336399,24,1648,clay loam,484,9.927035711057234,15.81684739,True,6.5,8
938,126.99703991901582,-8.5031386002808,0.6965852722401135,25,1391,clay,391,2.896534667737818,10.82612533,True,7.8,12
939,126.6041614842952,-8.587036583319094,0.5667305938787154,23,2153,clay,670,22.10153240767571,14.39034965,True,7.0,12
940,126.87608891446736,-8.572565529825454,5.436795116653071,25,1586,sandy clay,312,11.000755533809528,12.14403303,True,6.5,10
941,126.97426576011993,-8.507761797742731,0.39863325259217725,25,1385,clay,426,2.219826753863078,14.77225881,True,6.7,12
942,126.97288372499031,-8.497033833076207,9.128678631001968,25,1443,clay,418,2.3464105042543175,15.91202219,True,7.8,12
943,126.5503961617431,-8.65163381983701,0.08162847849980222,22,2467,sandy loam,902,16.610425931853975,16.76335063,True,8.2,3
944,126.50200450824762,-8.847559484157774,1.2320019583348343,26,1493,clay,48,9.542360552864343,16.98942044,True,7.2,12
945,126.9330227931467,-8.534991742586536,0.75950588868849,24,1408,clay,452,12.463579887687224,3.871972882,True,7.9,12
946,126.70179072125315,-8.672816374907997,0.286613056670777,25,1821,sandy loam,286,9.562789266462069,16.41648711,True,8.2,3
947,126.57658707385698,-8.587034859610654,0.6606433916488424,25,1923,sandy clay,515,12.159592383367904,9.411533586,True,6.8,10
948,126.91509962015635,-8.540584723273728,1.2324867577314684,24,1408,loam,393,15.463469371069012,11.48798677,True,7.8,4
949,127.02905936547266,-8.481216229378767,1.9928100687019186,25,1380,clay,364,2.5566387298106363,16.34419879,True,7.8,12
950,126.91312685189497,-8.539754090094437,1.1273251400049236,24,1408,loam,365,7.194455249055561,13.54303712,True,7.8,4
951,126.9098836828245,-8.530331293284798,1.2568309448999369,24,1408,loam,364,7.68765515134621,16.49424113,True,7.8,4
952,126.76119889453528,-8.467095697793543,0.6869586990314607,26,1513,clay,182,9.854086820255699,16.95253903,True,7.1,12
953,126.76254507316274,-8.473705448295531,0.8295974323555458,26,1513,clay,219,14.096362167454823,4.981355538,True,7.1,12
954,126.97486096773844,-8.50814950333365,0.31062509852036135,25,1385,clay,426,2.079404063352833,5.696264298,True,6.7,12
955,126.55969869408831,-8.619925682466116,0.1247053042987796,23,2467,sandy clay,751,16.37790620716365,15.83403362,True,6.8,10
956,126.56113616336553,-8.599686965421276,0.6947254090541842,24,1923,sandy clay,646,7.079873544085986,15.10149678,True,6.8,10
957,126.7215710112362,-8.559967556059767,0.8352111518286761,24,2011,clay,522,6.260206574232493,12.85786112,True,7.0,12
958,126.89244861103631,-8.57670114361594,0.3726422414129836,24,1586,sandy clay,364,9.550118605420172,15.01072,True,6.5,10
959,126.91767467624858,-8.524892516616262,2.294506504809856,24,1408,sandy clay,331,6.7636821480063505,13.55787056,True,6.5,10
960,126.56435836029132,-8.74535786185456,3.3399057924640627,25,2034,clay loam,184,11.589939575903953,16.81666311,True,7.4,8
961,126.88851118670483,-8.573014963392108,0.9034140009714947,25,1586,sandy clay,344,5.749942509793477,6.687708218,True,6.5,10
962,126.88614588762212,-8.59661060793609,0.6744642792298468,24,1586,sandy clay,448,8.22988691948187,14.10956147,True,6.5,10
963,126.87507224770485,-8.58536961607414,3.0153211982543944,24,1586,clay,307,8.156834087367711,11.90790615,True,7.0,12
964,126.65173746844391,-8.649187977201805,1.612192669504032,24,2554,clay loam,370,7.836593231723022,13.59455365,True,6.5,8
965,126.70249998952389,-8.660355765073332,4.004842117248763,25,1821,sandy loam,201,12.31549826373914,12.94570361,True,8.2,3
966,126.78013935667852,-8.471916506357042,0.49094112851775423,25,1513,clay,342,15.170764602685814,10.77753785,True,7.1,12
967,126.52059629604388,-8.788140133000246,1.5469662008839224,25,1678,clay loam,171,5.961941041790394,5.687798793,True,7.4,8
968,126.6550759988408,-8.652332804825821,1.2754609031452029,25,2021,sandy loam,357,9.5650233639291,6.215476878,True,8.2,3
969,126.50557036283409,-8.769240140356024,0.9906401146178921,24,1678,clay,312,11.2084481756226,12.51330268,True,6.2,12
970,126.50619860027913,-8.770995884147336,0.1537839303982088,24,1678,clay,296,4.131623733642751,8.849438263,True,6.2,12
971,126.93323711548871,-8.535644528539907,0.4044483038706999,24,1408,clay,445,12.180569353115375,8.664775392,True,7.9,12
972,126.92781867919895,-8.528357901606567,1.4446112496284178,24,1408,clay,408,7.550682249414545,16.34099631,True,7.9,12
973,126.88603623176775,-8.597165392555809,0.2259817868150928,24,1586,sandy clay,458,11.411641985031414,17.25654716,True,6.5,10
974,126.51045604411988,-8.851813274660264,0.2982387041040199,26,1468,sandy loam,21,1.68389660532758,11.86029572,True,8.2,3
975,126.77852638188436,-8.484514874310694,0.2801744164042586,25,1513,clay,415,7.739000497493698,2.842998508,True,7.1,12
976,126.51517895462841,-8.784027598253418,0.6476638963950887,25,1678,clay loam,202,8.841184040042881,7.009483797,True,7.4,8
977,126.66506233350296,-8.66265869807901,0.8295718659971444,25,2034,sandy loam,401,8.790446864997213,6.963729636,True,8.2,3
978,126.70183422695139,-8.671808295635119,0.2559942516748553,25,1821,sandy loam,275,6.196536064771921,11.15665807,True,8.2,3
979,126.67214303090536,-8.687378641163773,0.9392189295514559,25,2034,sandy loam,431,6.293843005639764,9.522130087,True,8.2,3
980,126.88825419865783,-8.575960688714122,0.34745040522078735,24,1586,sandy clay,381,7.019358789185134,8.329373134,True,6.5,10
981,126.77813253130049,-8.483689213612994,0.432997510446838,25,1513,clay,418,10.270771815440094,13.82780565,True,7.1,12
982,126.91241024858743,-8.528770646968768,0.21394123933014653,24,1408,loam,372,7.252981183566618,6.911851672,True,7.8,4
983,127.0202786839478,-8.52703945703022,16.56088674143438,26,1396,silty loam,378,2.4436502314533284,16.93177025,True,7.1,5
984,127.00994149963955,-8.457662489499723,1.3787289461777217,25,1380,clay,399,3.203825103243678,10.71149232,True,6.7,12
985,126.70203128256352,-8.677035654215135,0.49827481575309396,25,1821,sandy loam,342,8.46728756426408,11.96385563,True,8.2,3
986,126.76145325954127,-8.471889610636753,1.2821565529895147,26,1513,clay,190,16.44170571775809,8.944436239,True,6.9,12
987,126.66640165920077,-8.687393152811312,0.47821880186329646,24,2034,sandy loam,448,10.203156624387882,5.505956713,True,8.2,3
988,126.51518007242971,-8.838754352243287,0.07751002408946496,26,1493,clay loam,39,1.774009011129266,8.449210547,True,7.9,8
989,126.64708138438651,-8.661034608059174,0.743877548063872,24,2383,sandy loam,525,7.1497978381070375,3.216909438,True,8.2,3
990,126.66267078624256,-8.65800257204344,2.3124923566518634,25,2034,sandy loam,344,10.044995621694063,11.8562328,True,8.2,3
991,126.5439542470259,-8.5824422253551,2.0544569369245,24,1699,clay loam,538,9.886700151760555,11.71272727,True,7.4,8
992,126.99500155096013,-8.494357909150455,1.0755230529958302,25,1443,clay,390,1.7634642684560917,11.17377715,True,7.8,12
993,126.91104685131224,-8.52894750342729,0.5373150437083035,24,1408,loam,359,10.398751319323265,15.25256119,True,7.8,4
994,126.78164087822049,-8.486939471378337,3.7789652416105417,25,1513,clay,368,12.996666593966888,16.87734515,True,7.1,12
995,126.8773895068454,-8.57069379236944,0.3961875379482407,25,1586,sandy clay,324,11.188991063376571,7.341209789,True,6.5,10
996,126.65103266494293,-8.65287765782807,0.9112741572133982,24,2538,sandy loam,401,9.74260743535927,14.88666249,True,8.2,3
997,126.68737453825901,-8.67571822686511,0.3739795563806285,25,2034,sandy loam,339,7.778146856796158,12.57579223,True,8.2,3
998,126.52516526421437,-8.77046754677497,0.45883494164661387,25,1678,clay loam,205,7.285221619667302,9.329469647,True,7.4,8
999,126.53131067472503,-8.765751142085266,0.244231610023401,25,1678,clay loam,140,8.891936561453136,7.262492724,True,7.4,8
1000,126.70096106928833,-8.673020192817946,0.17773550491733747,25,1821,sandy loam,297,10.326080001163751,7.193401465,True,8.2,3
1001,126.52935279656445,-8.601041431279398,0.04454829132528625,24,1965,clay loam,354,21.457492459341424,9.39791655,True,7.4,8
1002,126.70055653941122,-8.660540751241204,2.227867399332582,25,1821,sandy loam,211,11.758147928738426,13.45601644,True,8.2,3
1003,126.94773359272884,-8.497309035566515,1.989392125510762,24,1466,clay,465,3.4903785054968326,10.77595181,True,7.8,12
1004,126.52353697656223,-8.79792115351797,0.6939843967740309,26,1493,clay loam,120,9.734613683441918,15.4889207,True,7.4,8
1005,126.62531835318252,-8.668107464192031,0.931767256568248,22,2383,sandy loam,764,9.24303850829791,5.271424012,True,8.2,3
1006,126.65011679775368,-8.652877963926981,1.2871002984186306,24,2540,sandy loam,418,10.337552986699404,11.97233996,True,8.2,3
1007,126.610346295891,-8.693966713872124,0.39151257933938766,22,2383,silty loam,864,15.125793604272502,12.60513692,True,6.0,5
1008,126.71023425330225,-8.555599644535539,0.8268866891868598,24,2011,clay,443,16.339208554430865,10.17587944,True,7.0,12
1009,126.70256464935801,-8.677493518144,0.48938163854240035,25,1821,sandy loam,333,9.984216371841367,13.98823365,True,8.2,3
1010,126.52519978614133,-8.87202320452025,1.243492575870126,27,1468,sandy loam,5,1.6680444578701732,8.888692442,True,8.2,3
1011,126.65065214974189,-8.654391428078464,0.2701840497966943,24,2383,sandy loam,410,5.60472973689764,0.296594503,True,8.2,3
1012,126.57390121791587,-8.597816853956447,1.3935602722602276,24,1923,sandy clay,689,18.477033438409368,12.42781736,True,6.8,10
1013,126.6856866197255,-8.674688286210381,2.2975994715278056,25,2034,sandy loam,317,11.04992091699467,12.65536298,True,8.2,3
1014,126.65341720306773,-8.650423159392513,1.3393197942991362,25,2368,sandy loam,358,14.90894328244899,9.473058526,True,8.2,3
1015,126.76148051886271,-8.475236387199088,2.1618340694715075,26,1513,clay,214,19.584818623553545,12.76450287,True,6.9,12
1016,126.88023221382741,-8.56111796667415,2.5401490246601686,25,1586,sandy clay,264,7.757149040395797,5.874300767,True,6.5,10
1017,126.87903459294465,-8.612565926996211,1.1669579300431667,24,1648,clay loam,493,7.964415619771795,15.69042154,True,6.5,8
1018,126.7611077275235,-8.470487894721433,1.5665246597178872,26,1513,clay,181,8.689298557051893,10.83075318,True,7.1,12
1019,126.72546953180459,-8.550551194770547,2.515501516913693,24,2011,clay,588,14.38062784081019,5.355455815,True,7.0,12
1020,126.4874202565777,-8.82883614568222,1.1527966619845027,25,1573,clay,135,12.606584577195976,14.12130055,True,7.8,12
1021,126.88948817967918,-8.550511362266095,0.3683658697641451,25,1586,sandy clay,339,10.060576366451933,6.36139013,True,6.5,10
1022,126.52523940450645,-8.794274917867385,0.5437248597044914,25,1678,clay loam,105,5.014904095840904,16.34975037,True,7.4,8
1023,126.50536168644292,-8.850635077228436,0.6523694109815236,26,1468,sandy loam,24,1.6469788122246223,5.385887843,True,8.2,3
1024,126.56429102044738,-8.739177524847976,0.1446578948950523,25,2034,sandy loam,295,10.88365193028344,3.375576291,True,8.2,3
1025,126.68878959410607,-8.677293695098447,0.19726744107671484,25,2034,sandy loam,354,7.109882296134683,7.316253066,True,8.2,3
1026,126.895393972664,-8.546080231478012,0.7746728322230412,25,1494,sandy clay,344,18.78342055391896,9.126437859,True,6.5,10
1027,126.88452623165678,-8.598186594613185,1.4604036342187696,24,1586,sandy loam,479,10.299511096755735,16.52032702,True,6.0,3
1028,126.95298746008095,-8.497098058141356,6.4992217509888315,25,1443,clay,448,3.801493996450544,11.84513603,True,7.8,12
1029,126.8771931389429,-8.605367674169498,3.7365656467160866,24,1648,sandy loam,532,8.214975963155238,15.71188683,True,6.0,3
1030,126.87559017936948,-8.570090863154167,1.1006996089848236,25,1586,sandy clay,279,9.211081589712663,11.60136801,True,6.5,10
1031,126.87840789373796,-8.57071848118633,1.6883926433766592,25,1586,sandy clay,336,8.818710266681254,15.03888187,True,6.5,10
1032,126.68629119773136,-8.666571530375236,2.736228139743178,25,2034,sandy loam,201,7.189034818721615,14.832173,True,8.2,3
1033,126.96533155717702,-8.509085308879623,1.1708225141934456,24,1385,clay,426,4.071623588238376,10.34346764,True,6.7,12
1034,126.88825081827227,-8.564529603308916,0.2089052152885718,25,1586,sandy clay,323,7.909817840710128,16.6075718,True,6.5,10
1035,126.87564342590449,-8.610475689615429,1.249636075216726,24,1648,sandy loam,587,12.493168038837732,14.97481404,True,6.0,3
1036,126.90248248394286,-8.523159967313541,0.2639860348841929,25,1408,sandy clay,268,8.541885443049004,11.23482791,True,6.5,10
1037,127.01413965816164,-8.434497940507123,3.8565636857424543,24,1371,clay,404,2.072324092338127,15.87590469,True,6.7,12
1038,126.59871310853491,-8.582175290640377,0.28100874229567885,25,1923,clay,580,9.57063974641639,9.547473523,True,7.0,12
1039,126.68868627802381,-8.678966905661689,3.3875216357048084,25,2034,sandy loam,344,9.817089532729533,11.44290127,True,8.2,3
1040,126.66338697040622,-8.663167256496807,2.6099668361648485,25,2034,sandy loam,401,8.627691364453142,8.94767187,True,8.2,3
1041,126.91309857953554,-8.526196642800302,1.4030444603515715,24,1408,loam,339,8.080344105402446,11.13733985,True,7.8,4
1042,126.89707695170446,-8.553930319563873,0.9178251827176822,24,1490,sandy clay,345,7.492289088499582,16.71402235,True,6.5,10
1043,126.53213803679586,-8.721707948006038,0.4765046997969581,25,1880,clay loam,215,10.185963824902473,15.65238741,True,7.4,8
1044,126.5310950411135,-8.724180416816623,3.8885785092325786,25,1880,clay loam,167,11.869934831186825,10.74876942,True,7.4,8
1045,126.50467993699995,-8.830528566274396,1.660967869633839,25,1493,clay loam,75,5.113466081427216,10.58691197,True,7.9,8
